"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significant"
"ENSG00000004478",2679.36890913318,0.487260832773397,0.0739323649905526,6.5906295955183,4.37965308027306e-11,7.10152114504454e-10,"No"
"ENSG00000004487",2094.59222637609,0.244955045212156,0.0449403016807561,5.4506764763675,5.01785811364268e-08,4.37245699439983e-07,"No"
"ENSG00000004534",9275.09126715606,-0.19209084333415,0.0604360847319634,-3.17841309850036,0.00148083601323639,0.00417371694123612,"No"
"ENSG00000004660",628.258077584903,-0.284768030175246,0.120990280909131,-2.35364384672451,0.0185904134456028,0.0377749554386657,"No"
"ENSG00000004700",1593.75277411564,0.615620062994331,0.0712008958816683,8.64624040710745,5.32239231551906e-18,2.40522011478221e-16,"No"
"ENSG00000004766",1005.72477891509,0.115752603918105,0.0595843250041241,1.94266871211671,0.0520561989077957,0.09117864682251,"No"
"ENSG00000004777",799.017673685063,0.264010407995912,0.0825324324581923,3.1988686160395,0.00137968029022809,0.00392262043300143,"No"
"ENSG00000004779",1981.89383162331,0.101805915796105,0.0580330088261625,1.75427602075681,0.0793832225468153,0.130962499012119,"No"
"ENSG00000004799",926.88808735156,-1.48324433067601,0.2480017571209,-5.98078153919262,2.2206953945719e-09,2.55760661014838e-08,"No"
"ENSG00000004838",70.8430451864186,-0.61098591258536,0.156904820313678,-3.89399070955182,9.86084277834039e-05,0.000381542112108755,"No"
"ENSG00000004848",94.8896237987074,-0.527145691083683,0.378364739150242,-1.39322097579067,0.163552978635452,0.239464233455416,"No"
"ENSG00000004864",666.661322625563,0.317067894796165,0.0615705288772602,5.14966982707319,2.60945406665684e-07,1.91458124184451e-06,"No"
"ENSG00000004866",2194.90622477793,-0.382487539258345,0.0511121933482762,-7.48329340226297,7.24828108958918e-14,1.88745614161072e-12,"No"
"ENSG00000004897",3152.28074521116,0.0517592419721265,0.0502265123197473,1.03051634647896,0.302767682780165,0.397808221059663,"No"
"ENSG00000004939",267.09066339609,-1.20753663323157,0.287353498400786,-4.20226877331194,2.6425311581831e-05,0.000118672494414395,"No"
"ENSG00000004961",796.54227121955,0.217508069781932,0.0566905716816901,3.83675915288366,0.000124668628708529,0.000469136708666992,"No"
"ENSG00000004975",1329.23725842267,-0.0366597489870718,0.0587256143956642,-0.62425483946539,0.532460237160361,0.623829336741678,"No"
"ENSG00000005007",6221.66355162506,-0.130069419595759,0.0896923882941307,-1.45017232866204,0.147010469457114,0.219172720756575,"No"
"ENSG00000005020",1307.59033127127,0.27534501116424,0.121469367439793,2.26678558526879,0.0234033271211553,0.046041391715655,"No"
"ENSG00000005022",10161.8288969578,0.212337656699892,0.0848263984092524,2.5032025487567,0.0123075086109314,0.0264903119825117,"No"
"ENSG00000005059",1166.94794433932,0.0427733984082446,0.0952717696981209,0.448961938502631,0.653459113607719,0.729181067144479,"No"
"ENSG00000005075",2387.3947584097,-0.0962632753816415,0.0595553913414536,-1.61636542407601,0.106015329305463,0.166971865449058,"No"
"ENSG00000005100",1334.75888292213,0.355924680431146,0.0733193591746708,4.85444341627723,1.20725333716936e-06,7.56833312928411e-06,"No"
"ENSG00000005108",104.330617730139,-0.846457533156164,0.295215201029479,-2.86725592111918,0.00414048043995897,0.0102331555202174,"No"
"ENSG00000005156",2441.03431168269,0.236073484614069,0.0526393873560312,4.48473085405353,7.30060271601935e-06,3.74697345916399e-05,"No"
"ENSG00000005175",1148.68362360956,0.289465895779209,0.0643273853725126,4.49988592110413,6.79899400074268e-06,3.52956125355375e-05,"No"
"ENSG00000005187",391.276743358141,-0.113346802527901,0.120426703517125,-0.941209874700109,0.346597317330468,0.444352708529711,"No"
"ENSG00000005189",122.772468828588,1.37140862500808,0.116201837070213,11.8019530464001,3.81356248829048e-32,4.46874139252876e-30,"No"
"ENSG00000005194",986.274772134496,0.351071019625097,0.059625039088298,5.88797969767702,3.90945129357472e-09,4.29166616677551e-08,"No"
"ENSG00000005206",4234.87132228914,-0.0257425668819913,0.0661187474598287,-0.389338392981984,0.697025838875956,0.766396180266838,"No"
"ENSG00000005238",1197.54400163203,-0.483705576259607,0.0912365239585995,-5.30166599156165,1.14750644526739e-07,9.10909507852075e-07,"No"
"ENSG00000005243",493.006092321826,-0.638165240996437,0.176612489733825,-3.6133641621735,0.000302249732671312,0.00102435570236931,"No"
"ENSG00000005249",171.772487504236,-0.273857055472638,0.201090002309117,-1.3618631077027,0.173241090899003,0.251833695425128,"No"
"ENSG00000005302",3926.28150772493,-0.15414487730351,0.0755826409297837,-2.03942169005063,0.0414079594914568,0.0750924440840662,"No"
"ENSG00000005339",4979.73311482767,-0.15670087917144,0.0727812605441845,-2.15303881795658,0.031315627916081,0.0592255306980026,"No"
"ENSG00000005379",501.106675592971,0.0482372171111892,0.171258869777091,0.281662591689261,0.77820224106648,0.831989506083965,"No"
"ENSG00000005381",333.79197663453,-1.50016845543868,0.31601011534743,-4.74721656865115,2.06235093231916e-06,1.22435001593203e-05,"No"
"ENSG00000005436",838.926068269507,0.297237280524952,0.0661955243473553,4.49029271171304,7.1125363266436e-06,3.6635105970739e-05,"No"
"ENSG00000005448",742.444718744445,0.230386019468056,0.0726028351102615,3.17323723127575,0.00150749291870393,0.00423758992698435,"No"
"ENSG00000005469",666.96798200564,0.270659382075491,0.0855219111836066,3.1647957620406,0.00155191845163106,0.00434347346625873,"No"
"ENSG00000005471",124.268512286763,-0.762325128187299,0.25965478424326,-2.93591789733059,0.00332562329964004,0.00846524287933344,"No"
"ENSG00000005483",7998.62563035222,-0.399234070298886,0.0846676039319435,-4.71531083624137,2.41342022825407e-06,1.40503999712481e-05,"No"
"ENSG00000005486",2823.76403998677,-0.519447454409067,0.0820001248494665,-6.33471540881984,2.37779755099215e-10,3.36076505191071e-09,"No"
"ENSG00000005700",3309.14859572302,0.2273124831251,0.0686229559232894,3.31248457701535,0.000924712244805173,0.00274728409405193,"No"
"ENSG00000005801",1731.87595363614,0.285773841527321,0.0578971205184787,4.93589040297976,7.97859050529838e-07,5.21766682784844e-06,"No"
"ENSG00000005810",7774.08777973967,-0.332839830728269,0.0871160292509724,-3.82064969661773,0.000133100588938342,0.000494985516825788,"No"
"ENSG00000005812",1847.07684235653,-0.54255340269443,0.0823183551989947,-6.59091646550605,4.37119794420244e-11,7.09856190711667e-10,"No"
"ENSG00000005844",4611.17722673663,0.32513048515274,0.166244218713418,1.9557401013338,0.0504957781842112,0.0889013285554488,"No"
"ENSG00000005882",1232.75891777595,-0.0601024466147723,0.0637402447284736,-0.942927766763403,0.345717851180485,0.443535537271972,"No"
"ENSG00000005884",2108.87683798839,-0.214865403010849,0.0889350498173888,-2.41598113962981,0.0156928741766006,0.0326577056302927,"No"
"ENSG00000005889",1818.46844097397,-0.0759883959769311,0.0513287498499474,-1.4804256133078,0.138759698754014,0.209083815691048,"No"
"ENSG00000005893",7790.98023566631,-0.199385135550447,0.0693619267604034,-2.87456166318998,0.0040458875788138,0.0100301185917579,"No"
"ENSG00000005961",77.7645179819499,-0.997765916129138,0.224504956308871,-4.44429349148277,8.81811610152797e-06,4.43546618483395e-05,"No"
"ENSG00000006007",2969.49911059226,-0.286308253047762,0.0477588780130116,-5.99486974902884,2.03648602330047e-09,2.36982539258781e-08,"No"
"ENSG00000006015",4132.82309821013,-0.444936417973888,0.0724572296760592,-6.14067664418173,8.21707011832289e-10,1.03186945940684e-08,"No"
"ENSG00000006016",119.03545565489,-0.0708921042542883,0.0972257195889165,-0.729149699832819,0.465910095957609,0.56186309962458,"No"
"ENSG00000006025",1651.8377889194,-0.0828762768111392,0.0670433399415645,-1.2361597271761,0.2163991972228,0.302799626494413,"No"
"ENSG00000006042",118.807511222301,1.85447408516391,0.347896933049573,5.33052725963427,9.79280320868557e-08,7.93622632372568e-07,"No"
"ENSG00000006062",2092.54711410977,-0.39994511003452,0.123791046424417,-3.23080805588565,0.00123440804862108,0.00355675399856437,"No"
"ENSG00000006118",114.546345640521,1.47129006819332,0.285955555355447,5.14517043169342,2.67278043716605e-07,1.95748145752477e-06,"No"
"ENSG00000006125",4316.27265186044,0.178807579075062,0.0638850107112816,2.79889722306153,0.00512774559312106,0.0123476358935908,"No"
"ENSG00000006194",1976.04652209132,-0.0738800377517419,0.0453194033149364,-1.63020764501973,0.103057618701791,0.163154999994863,"No"
"ENSG00000006282",4022.89601629095,-0.0482667741842863,0.0683045085633014,-0.706641116370157,0.479789530734825,0.575125371235899,"No"
"ENSG00000006327",119.966811591491,-1.34839342541157,0.229177947378322,-5.88360896341247,4.01415607983232e-09,4.38987063423876e-08,"No"
"ENSG00000006432",1001.91156200133,-0.552967119594703,0.114424235880508,-4.83260487028429,1.34758083748898e-06,8.34423710586494e-06,"No"
"ENSG00000006451",1384.29470051632,0.123037058183725,0.0601021881336673,2.04713109462987,0.0406452146665755,0.0739153930889497,"No"
"ENSG00000006453",102.226954195753,0.22061806385797,0.262928639907838,0.839079622270517,0.401424630381033,0.500229592267202,"No"
"ENSG00000006459",2794.72169418992,-0.401155331479227,0.101539926345617,-3.9507152104266,7.79179973975796e-05,0.000310363090424549,"No"
"ENSG00000006468",1248.1355168068,-0.135153685971013,0.326108315748757,-0.414444156876819,0.678548856057635,0.750386045423352,"No"
"ENSG00000006530",1547.84261081292,0.562711675824023,0.0501689961893612,11.2163231988953,3.39076814119664e-29,3.33370399443016e-27,"No"
"ENSG00000006534",728.410688084504,-0.0662320466617138,0.160517140759451,-0.412616661051597,0.6798874924265,0.751515433248663,"No"
"ENSG00000006555",402.136709942927,-0.238370900465851,0.111950759023683,-2.12924773842244,0.0332337691540528,0.0623058882873844,"No"
"ENSG00000006576",1279.27850519268,0.471841845590777,0.0832697045402435,5.66642872333888,1.45804441558704e-08,1.41828596506548e-07,"No"
"ENSG00000006607",2687.521133479,-0.401282771468945,0.07712232221286,-5.20319876210926,1.95887163630653e-07,1.47979976873157e-06,"No"
"ENSG00000006625",562.759921317488,0.646920184984983,0.0885498661089675,7.30571612823104,2.75793881898501e-13,6.50131659609858e-12,"No"
"ENSG00000006634",1771.89475206078,0.00429114923188667,0.0867893127967425,0.0494432908108905,0.960566029251428,0.971946800520233,"No"
"ENSG00000006638",13.0165417622611,0.102190583986044,0.223902581662548,0.456406456894095,0.648097723472045,0.724321260761842,"No"
"ENSG00000006652",6909.87335150885,-0.552221545946349,0.135517638537964,-4.07490531789079,4.60330722420032e-05,0.000194922300095769,"No"
"ENSG00000006659",48.482504568897,0.984921104051723,0.3800141132226,2.59180138258388,0.00954748743408437,0.0211437874117097,"No"
"ENSG00000006695",804.174708860509,0.185069788819583,0.0652701344821573,2.83544365716261,0.00457620862449878,0.0111635784104058,"No"
"ENSG00000006704",58.8585086754943,0.547529210093354,0.283414346820413,1.93190364650206,0.0533713996326778,0.0931261847109878,"No"
"ENSG00000006712",3235.47763295861,-0.1904302998471,0.0524475990146217,-3.63086782664753,0.000282469823076841,0.000965927940976201,"No"
"ENSG00000006715",1939.35879068445,0.272190160546985,0.0773556543300293,3.51868474133404,0.00043369174107008,0.00140803109556499,"No"
"ENSG00000006740",465.81053091817,-0.659876608352839,0.271777781416034,-2.42800057059377,0.0151823193892055,0.0317660536233288,"No"
"ENSG00000006744",3259.87829412586,0.226140707624238,0.0515396296674424,4.38770532662736,1.14552832556668e-05,5.61939388357757e-05,"No"
"ENSG00000006747",192.647704865103,0.248005468054703,0.269832123282053,0.919110241724132,0.358037912821382,0.456176378589984,"No"
"ENSG00000006756",135.601238127811,0.186798065981074,0.306953808681823,0.608554318916114,0.542819891216418,0.632986282542635,"No"
"ENSG00000006757",656.049887747253,-0.206161204298252,0.0879594575752882,-2.34382077813282,0.0190873408286112,0.0386250355823954,"No"
"ENSG00000006831",1934.82400774116,0.21983983907748,0.0579534507839148,3.79338652148904,0.000148606560624562,0.000544872699543032,"No"
"ENSG00000006837",24.6760030500861,0.170248725320556,0.09969677729734,1.70766528202611,0.0876984676203468,0.142507464583265,"No"
"ENSG00000007047",1118.37112690342,-0.358081538276289,0.0572318557149101,-6.2566822935116,3.93253381392167e-10,5.28401460130609e-09,"No"
"ENSG00000007080",1566.59295622914,0.213462340948606,0.0556602470605802,3.83509510326599,0.000125515718315119,0.000471619929649742,"No"
"ENSG00000007129",906.338350586992,-0.185343930023226,0.119860958285819,-1.54632444687499,0.122026230694348,0.187772078152739,"No"
"ENSG00000007168",5050.13570050744,-0.103178542590337,0.0517189310788766,-1.99498598362328,0.0460444085930971,0.0820607529572793,"No"
"ENSG00000007202",9907.59850246118,0.0711423470378664,0.0530086350565419,1.34208977390159,0.179566889181265,0.259569006056687,"No"
"ENSG00000007237",294.908796677411,0.358000440323634,0.305410350992304,1.17219484919375,0.241118835918441,0.330280694436332,"No"
"ENSG00000007255",992.906668588126,0.0160128655618327,0.0706981539638585,0.226496233126802,0.820815488646603,0.865700480045645,"No"
"ENSG00000007312",4420.77022680765,-0.366313336841148,0.0820638954657169,-4.46375759720277,8.05346716938103e-06,4.09272896618444e-05,"No"
"ENSG00000007314",38.4406965652714,-0.0095772812074225,0.183071222450308,-0.0523145095074792,0.958278092233278,0.97065508839892,"No"
"ENSG00000007341",607.468720129964,-0.265034941616219,0.0616920602596325,-4.29609483782537,1.73833237507373e-05,8.15551420382008e-05,"No"
"ENSG00000007372",21.4554067010326,0.719297676700994,0.24502971931064,2.9355527922272,0.00332953950415594,0.00846988119478266,"No"
"ENSG00000007376",1089.32650189796,0.130909684921836,0.0618066411101081,2.11805208260099,0.0341706570332113,0.0637457971588646,"No"
"ENSG00000007384",97.3047837376962,-0.715222271555816,0.175513325362239,-4.07503116973985,4.60081842296321e-05,0.000194922300095769,"No"
"ENSG00000007392",3704.5315826855,-0.334894872151554,0.0770767998138649,-4.34495039960535,1.3930713656481e-05,6.69944007984666e-05,"No"
"ENSG00000007402",159.97507287377,-0.902604532271536,0.127955952223744,-7.05402536251881,1.73814676286271e-12,3.57108542359816e-11,"No"
"ENSG00000007516",204.100500646765,-0.902209626945834,0.210205983475819,-4.29202638301501,1.7704990555986e-05,8.29098709702366e-05,"No"
"ENSG00000007520",1462.02750328729,-0.0325378009821795,0.0532123687594503,-0.61147063625881,0.540888052118338,0.631281411225033,"No"
"ENSG00000007541",1778.33087742783,-0.204782422475697,0.061755915764436,-3.31599685537539,0.00091316856333837,0.00271739441814334,"No"
"ENSG00000007545",1460.97229051368,0.112260987917989,0.0684683041373585,1.63960520612246,0.1010872799336,0.160565381595216,"No"
"ENSG00000007866",91.2502778480799,0.037027537329487,0.20533568439543,0.180326850827255,0.856895977270904,0.893097216120337,"No"
"ENSG00000007923",1770.02950263432,0.212854567952204,0.0400932607111118,5.30898620309053,1.10236676746529e-07,8.80626325733769e-07,"No"
"ENSG00000007933",61.8249219794199,0.287241082816815,0.317362131793326,0.90508934129505,0.365418058366248,0.4636450088997,"No"
"ENSG00000007944",1302.51879324387,0.225923281929626,0.160001375840284,1.41200837019769,0.157947496634851,0.232741029000982,"No"
"ENSG00000007952",13.6633723444842,-0.236176308210201,0.189037344207439,-1.24936323666839,0.21153224839565,0.297517966951453,"No"
"ENSG00000007968",1128.55743652611,2.1464227932921,0.161162997539794,13.3183350152203,1.81101339792369e-40,3.57852696423058e-38,"No"
"ENSG00000008018",6387.52996461124,-0.0942636248745038,0.0642806785852679,-1.46643792425843,0.142529020941129,0.213661020235661,"No"
"ENSG00000008083",2145.51318902103,-0.299906552448328,0.0846022715556981,-3.54489952732396,0.000392762768478945,0.00128906262802363,"No"
"ENSG00000008086",733.095449258362,-0.16765170668275,0.0984273852753022,-1.7033034679711,0.0885112919432446,0.143623306425899,"No"
"ENSG00000008128",2507.62279293187,-0.147276448835655,0.0819100454026809,-1.79802670248348,0.0721727763451371,0.120677145116662,"No"
"ENSG00000008130",3956.68752946991,0.219422069955309,0.0572487292594429,3.83278498568798,0.000126700688084225,0.000475009741134218,"No"
"ENSG00000008226",716.152910493583,-0.231643723800832,0.186127843791086,-1.24454095143784,0.213300537289737,0.299482572558318,"No"
"ENSG00000008256",198.3138589653,-0.0557211965403545,0.180850810796155,-0.308105870773011,0.758001774165704,0.815511899124301,"No"
"ENSG00000008277",384.353453262003,0.826496365789675,0.181780290815063,4.54667754179425,5.44993984855292e-06,2.91362168826483e-05,"No"
"ENSG00000008282",2269.99651298377,-0.242234871583734,0.154751660185742,-1.56531355652657,0.117509406000485,0.18193286817789,"No"
"ENSG00000008283",3112.06747642428,-0.336261050276603,0.100767598381335,-3.33699577719507,0.000846892349010298,0.00254004691879502,"No"
"ENSG00000008294",3827.4768435851,-0.358856127257418,0.0901021943973792,-3.98276789658139,6.81172730566306e-05,0.000275849636016956,"No"
"ENSG00000008300",1515.92389623429,0.464406910082092,0.185348825866237,2.50558323157249,0.0122249622041943,0.0263410426796596,"No"
"ENSG00000008311",1180.53914409851,-0.299745981747579,0.137296889678806,-2.18319571877272,0.0290213999145384,0.0554800640498455,"No"
"ENSG00000008324",975.741052531298,0.114032725013525,0.0663413469224687,1.71887865265672,0.0856364699781518,0.139734703077206,"No"
"ENSG00000008382",1007.11616292696,-0.093350291548337,0.0668279627617221,-1.39687471666885,0.162451248859926,0.238210616280234,"No"
"ENSG00000008394",197.004756192104,1.35683961026149,0.35637681934845,3.80731724566751,0.000140482483193282,0.000518956093981047,"No"
"ENSG00000008405",853.798250878695,-0.254093094064691,0.141822877878762,-1.79162274708531,0.0731934168511509,0.12213041780238,"No"
"ENSG00000008438",120.531219257989,-0.436599377768265,0.285266315884977,-1.53049748062196,0.12589363660554,0.192942456526854,"No"
"ENSG00000008441",111.284007329487,-0.482754155476029,0.220039401574995,-2.19394413918861,0.0282394256673982,0.0541804497216955,"No"
"ENSG00000008513",1992.75444354992,1.16683469704888,0.214536543853867,5.4388621914394,5.36219097702502e-08,4.64037744354199e-07,"No"
"ENSG00000008516",220.157060045154,0.777595991388054,0.270323848042948,2.8765349302978,0.00402067692434326,0.0099750930362647,"No"
"ENSG00000008517",154.216953533993,3.57678985791578,0.288431013923393,12.4008504122437,2.58564785839948e-35,3.56943373876997e-33,"No"
"ENSG00000008710",4512.66726551452,-0.09956393806246,0.0728335961116735,-1.36700565917138,0.171623531685951,0.249688032723918,"No"
"ENSG00000008735",50.285755791405,-0.275998022872239,0.145124191823117,-1.9018057527489,0.0571965539371283,0.0987998409841293,"No"
"ENSG00000008838",2741.00272983023,0.173898125067319,0.0439076793796052,3.9605401042464,7.47804321361974e-05,0.000299047541608146,"No"
"ENSG00000008853",1222.29500435578,-0.275734625540622,0.12779125132382,-2.15769563787991,0.0309515033323253,0.0586304088029151,"No"
"ENSG00000008869",2752.58528251777,0.0924161596055504,0.0725724080197347,1.27343383149722,0.202864138601346,0.287109522751922,"No"
"ENSG00000008952",17422.3715703614,-0.502904206751824,0.0716031121234817,-7.02349649110993,2.16383586260128e-12,4.38753639946969e-11,"No"
"ENSG00000008988",39738.9274270305,-0.430187799881712,0.0867897227058833,-4.95666752317611,7.17125370351094e-07,4.72650812276857e-06,"No"
"ENSG00000009307",32314.8751748318,-0.479253275532567,0.0684243073675875,-7.00413776873083,2.48511486131134e-12,4.98879382766236e-11,"No"
"ENSG00000009335",3687.23640807305,0.262633996933345,0.0566172228445261,4.6387650919324,3.50497157336526e-06,1.95965902691162e-05,"No"
"ENSG00000009413",1258.18001126907,0.230451823237294,0.0688643292978188,3.34646144944874,0.000818500598510953,0.00246295604105528,"No"
"ENSG00000009694",172.623077060332,1.66563203701713,0.332030941278925,5.01649644638962,5.26222492740537e-07,3.60134778275362e-06,"No"
"ENSG00000009724",183.706640758204,-0.297492150698409,0.103087647633232,-2.88581762731491,0.00390398306759319,0.00971297108101971,"No"
"ENSG00000009780",550.837553466012,-0.193424334855515,0.0674024868625176,-2.86969136984584,0.00410872620163805,0.0101658944996335,"No"
"ENSG00000009790",2457.40749065898,1.00276421999052,0.176862692561759,5.66973286149856,1.43020342860942e-08,1.39322136798564e-07,"No"
"ENSG00000009830",1195.95750738115,0.0276121650875325,0.0810117162718776,0.340841625856503,0.733222811854232,0.79563399229687,"No"
"ENSG00000009844",1101.7455838049,0.404651809233823,0.0749681349590104,5.39765074127922,6.75191397823848e-08,5.6963091767014e-07,"No"
"ENSG00000009954",4873.31014833442,0.230818659906837,0.0556905834961118,4.14466226454518,3.40314907278324e-05,0.000149077308328507,"No"
"ENSG00000010017",2958.15687050506,-0.182416545011891,0.0588175174459405,-3.10139823870587,0.00192609061440978,0.0052745049366072,"No"
"ENSG00000010030",125.085455972044,-2.63844531057062,0.317618648501637,-8.30695969212596,9.81852812106391e-17,3.85004735953391e-15,"No"
"ENSG00000010072",475.904041329059,0.334519200035465,0.0721296377419993,4.63774962009386,3.52223098861958e-06,1.96813322915519e-05,"No"
"ENSG00000010165",1419.79713593548,0.704896921559866,0.0995878763387901,7.07813990492038,1.46102189912782e-12,3.04518059740654e-11,"No"
"ENSG00000010219",863.047390415628,0.122189878751713,0.0749270072896591,1.63078552276006,0.102935583268452,0.163013018054188,"No"
"ENSG00000010244",9398.84528484164,0.0573155694683878,0.0460527623917946,1.24456311612265,0.213292385365414,0.299482572558318,"No"
"ENSG00000010256",4028.19353971328,0.0500719855626525,0.0535220856357845,0.935538758773158,0.349510718597735,0.447376383420383,"No"
"ENSG00000010270",1149.14120055412,-0.0398697142099423,0.057203624749775,-0.69697880832454,0.485816056036852,0.580726090351862,"No"
"ENSG00000010278",3529.23282997204,0.040218646490671,0.267804362329392,0.150179205972766,0.880623231056085,0.911839775080164,"No"
"ENSG00000010292",1802.95452268223,0.997940315749567,0.0857661161980581,11.6356010973499,2.71669500146313e-31,3.05893786337929e-29,"No"
"ENSG00000010295",1525.8524987154,-0.146947634286121,0.0716856816844242,-2.04988821802681,0.0403753401975233,0.0734909222144931,"No"
"ENSG00000010310",722.976092179164,-1.30727531053939,0.202059618132701,-6.46975047572764,9.81648836250869e-11,1.49209142493486e-09,"No"
"ENSG00000010318",355.191842840214,-0.103383591804417,0.0671753406922128,-1.53901105285205,0.123801597928091,0.190213539124917,"No"
