"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significant"
"ENSG00000042832",214.172711309761,0.754436646696063,0.170209982150036,4.43238779045898,9.31952061092999e-06,4.66786625033037e-05,"No"
"ENSG00000044459",219.500766835832,0.915262208188545,0.174026767370423,5.25931856356542,1.44590213368868e-07,1.12344477658039e-06,"No"
"ENSG00000046774",301.386614944461,1.7263637018386,0.304707558048337,5.66564122300091,1.46475725858767e-08,1.42412843930702e-07,"No"
"ENSG00000047597",852.434134628086,0.826527269947284,0.163864660763505,5.04396290265512,4.55987743273131e-07,3.15822438682817e-06,"No"
"ENSG00000049541",519.38208719745,0.724645608624998,0.068943466955155,10.5107219092471,7.71010731822602e-26,6.14218233197018e-24,"No"
"ENSG00000049883",778.579401404919,0.516706286013554,0.103490749751774,4.99277749221925,5.95171119469325e-07,4.00389649963426e-06,"No"
"ENSG00000051180",140.48147412055,1.88620599209819,0.113807720112971,16.5736207546012,1.08115137344649e-61,3.63176765530232e-58,"No"
"ENSG00000051341",385.715581893233,1.67942888577786,0.12257716155455,13.7009934353103,1.00144668573139e-42,2.37460681775484e-40,"No"
"ENSG00000051596",737.470382597078,0.588173925654919,0.0924526372688018,6.36189451194162,1.99280292633017e-10,2.86075092451457e-09,"No"
"ENSG00000053108",68.0174988033004,1.39164292713883,0.373595474930661,3.72499941921706,0.000195315671660866,0.000696494579321434,"No"
"ENSG00000053372",1124.23320214294,0.585175554738924,0.0722997461063808,8.09374287259467,5.78587592525887e-16,2.06397042962111e-14,"No"
"ENSG00000054277",757.18991991344,1.14775190969266,0.135526993198219,8.46880671228341,2.47919675419298e-17,1.03884013681413e-15,"No"
"ENSG00000054392",99.7754073689665,1.3635396995289,0.310644993325493,4.38938250680313,1.13672973703616e-05,5.57983142960639e-05,"No"
"ENSG00000054690",110.946404938162,0.670361788625525,0.230634681892773,2.90659576055083,0.00365385042160379,0.00918017392762707,"No"
"ENSG00000057294",881.993502343007,1.68232672049292,0.319859230347633,5.25958472001734,1.44381097645545e-07,1.12268557987884e-06,"No"
"ENSG00000058056",451.277895767895,0.815070955426648,0.156904082617337,5.19470839655886,2.05040974497074e-07,1.54316685623172e-06,"No"
"ENSG00000058335",65.1123037946776,1.51357009058868,0.330009790080167,4.58643996658706,4.50867967867568e-06,2.45335958217355e-05,"No"
"ENSG00000058804",1050.89522635734,0.796195086814722,0.070250915350543,11.3335902150429,8.9461014330903e-30,9.19942216244567e-28,"No"
"ENSG00000059588",2046.28257263877,0.60324153164462,0.130453089037041,4.62420273906536,3.76041932523489e-06,2.08446786303931e-05,"No"
"ENSG00000060656",84.3313707831231,0.766184386613027,0.237220789561444,3.22983659243986,0.00123860988431974,0.00356732231882758,"No"
"ENSG00000060982",584.671257644188,0.686090647224033,0.223995398197377,3.06296759998379,0.00219153786621397,0.0059012039782702,"No"
"ENSG00000061794",1180.33910933416,0.573633903912926,0.0729338574939233,7.86512497245494,3.68729151718254e-15,1.16120875826272e-13,"No"
"ENSG00000061918",34.9426418397671,0.723707459128437,0.235833728274779,3.06871906924704,0.00214978645829844,0.00580739124339969,"No"
"ENSG00000062822",1113.73099968396,0.966716383435575,0.0708758678914228,13.6395703106807,2.32928979455403e-42,5.45893439642284e-40,"No"
"ENSG00000063660",98.1444265952918,0.51408193925735,0.175111110600783,2.93574712360399,0.00332745453689834,0.00846778360999824,"No"
"ENSG00000064199",48.095965890297,1.07407635706197,0.15528620785337,6.91675308393245,4.62112492657925e-12,8.92989193626125e-11,"No"
"ENSG00000064309",33.3167201977677,1.73068945071998,0.187492524342095,9.2307117672713,2.68839443206254e-20,1.45266996724452e-18,"No"
"ENSG00000064692",17.3900345531461,0.921179041717717,0.271464306056598,3.39337077164634,0.000690381241824497,0.00211730340654131,"No"
"ENSG00000064886",56.7091776396812,0.702067395816287,0.189375234472374,3.70728198844134,0.000209495629408629,0.000741810332173387,"No"
"ENSG00000065328",140.675427430171,2.30891064557103,0.139978766204192,16.4947206507231,4.0040726571277e-61,1.00877605505511e-57,"No"
"ENSG00000065534",547.511582148647,1.74753100796727,0.277389351502443,6.29992102617493,2.97797334468627e-10,4.11381375214528e-09,"No"
"ENSG00000065911",6123.45649328845,0.514387326627176,0.10284341945994,5.00165522819418,5.68401736232321e-07,3.84176290870638e-06,"No"
"ENSG00000066279",794.113681976181,1.86895073991163,0.153054715924739,12.2109974110869,2.71539739704048e-34,3.57704800897718e-32,"No"
"ENSG00000067057",138.392355926429,2.61035486487812,0.259974010043686,10.0408300985144,1.00822093971843e-23,7.08038085018294e-22,"No"
"ENSG00000067191",138.281393832251,1.05386975038288,0.158417479610678,6.65248401232517,2.88187133552106e-11,4.83631280328284e-10,"No"
"ENSG00000067445",174.485964789074,0.849369099011217,0.227285285574823,3.7370175410304,0.000186215937465467,0.000667113796590204,"No"
"ENSG00000067533",990.63344398558,0.633039348781902,0.0793612368722028,7.97668198898286,1.5031946398044e-15,4.96670294512422e-14,"No"
"ENSG00000067704",4017.56036328945,0.557347600045452,0.0796959890725995,6.99342095544775,2.68263033583445e-12,5.35330835829141e-11,"No"
"ENSG00000068137",2829.19972395172,0.687437417033126,0.133094237230183,5.16504268959611,2.40384053653595e-07,1.77665588609762e-06,"No"
"ENSG00000068489",233.036351670469,1.89633781136101,0.139069957063461,13.6358553019159,2.4510026555502e-42,5.67815615202464e-40,"No"
"ENSG00000068615",46.3783253076221,1.85620050949667,0.228393162886531,8.12721574515285,4.3926315429053e-16,1.58947017499563e-14,"No"
"ENSG00000068654",2454.12934865382,0.571416541110368,0.0691652707394716,8.26161070434832,1.43719770925075e-16,5.54918004405149e-15,"No"
"ENSG00000068831",231.113920244857,0.741323688712066,0.256052032753106,2.895207199651,0.00378908335468529,0.00947035900467287,"No"
"ENSG00000069275",5542.42818491562,0.502663471281755,0.0863696727342874,5.8199070966516,5.88803457140692e-09,6.21001239072247e-08,"No"
"ENSG00000070371",54.3332625117962,0.616352337850142,0.189466650076599,3.2530914416915,0.0011415675493765,0.00331340638791524,"No"
"ENSG00000070778",12.1825180792997,0.769098827541852,0.204562398123651,3.75972727439848,0.000170098687890986,0.000614464165724736,"No"
"ENSG00000070950",563.730456050301,0.679418199701743,0.0723069326894905,9.39630785639029,5.65113254498018e-21,3.23575501261578e-19,"No"
"ENSG00000071539",196.886567424267,2.17664997202822,0.13151399723292,16.5507095657144,1.58226741688416e-61,4.55579996961432e-58,"No"
"ENSG00000072501",3761.81673777254,0.728346582048425,0.0628273690043377,11.5928232168713,4.4811423242163e-31,4.96249579915272e-29,"No"
"ENSG00000072571",366.972308336163,1.58201985487577,0.135887153029045,11.642159097539,2.51565413180062e-31,2.84848365317087e-29,"No"
"ENSG00000072952",46.7556770009354,0.874732480727685,0.233936419281773,3.73918897883994,0.000184614906112221,0.000661848707344684,"No"
"ENSG00000073111",1072.9718727994,1.98063793324313,0.111108965527906,17.8260856253377,4.43399270149688e-71,4.46835614493348e-67,"No"
"ENSG00000073598",6.22214556549285,0.570930960909685,0.139209350360227,4.10124003475561,4.10942005659474e-05,0.000176524640325377,"No"
"ENSG00000073670",57.6917445366742,0.53986357828158,0.126678572237536,4.26168032008821,2.02895544173889e-05,9.37066840702274e-05,"No"
"ENSG00000073910",151.691905783347,1.41170616387576,0.258587111094427,5.45930598745215,4.77999346748288e-08,4.18690866306465e-07,"No"
"ENSG00000074582",1407.25274618708,0.535134298722571,0.065372734897628,8.18589431145227,2.70288863992406e-16,9.99572853902192e-15,"No"
"ENSG00000074590",459.367567449516,1.44645193745996,0.440280260563529,3.28529817713972,0.001018744976055,0.00299367760000015,"No"
"ENSG00000074800",12469.7715453419,0.828435695607218,0.0734153640405147,11.2842278511354,1.57014255469738e-29,1.57760984102458e-27,"No"
"ENSG00000075131",279.977742608335,0.857688688336178,0.081318527796148,10.5472727013241,5.229300116993e-26,4.26706655295522e-24,"No"
"ENSG00000075188",639.684794308846,0.507152793272943,0.0864441173036046,5.86682829430425,4.44210263739183e-09,4.80572080819283e-08,"No"
"ENSG00000075213",360.4192940894,1.11622431145827,0.29334411080574,3.80517034547682,0.000141706631853258,0.000522903179238817,"No"
"ENSG00000075218",194.82857329566,2.08661538736385,0.131620502156151,15.8532702214458,1.33451726344715e-56,1.58218796733984e-53,"No"
"ENSG00000075336",912.066622638329,0.521140455701821,0.0700427250020187,7.44032239874735,1.00439868253522e-13,2.54957877159916e-12,"No"
"ENSG00000075340",146.113702969504,1.96060013561109,0.327978954970091,5.97782298498355,2.26139262713373e-09,2.59864447933567e-08,"No"
"ENSG00000075702",403.216671384589,1.56794960810934,0.124757220005004,12.5680069501905,3.16604910693438e-36,4.59077120505486e-34,"No"
"ENSG00000076003",1528.78534741212,1.31813703193644,0.0869167034660086,15.1655203128123,5.98229440024457e-52,3.6537316253615e-49,"No"
"ENSG00000076248",793.38187420487,0.977680934359028,0.0908965091528336,10.7559788981022,5.55411403590978e-27,4.6642986830734e-25,"No"
"ENSG00000076382",894.069961704155,1.51474570990983,0.10084407429391,15.0206714724269,5.37603518782601e-51,3.05325720639256e-48,"No"
"ENSG00000077092",15.2208243247703,0.507540695062579,0.127987539630747,3.96554771290135,7.32276018335827e-05,0.000293945890252113,"No"
"ENSG00000077152",261.583242773602,1.79439173659922,0.14047409554081,12.7738265883898,2.29583951160292e-37,3.67243217113944e-35,"No"
"ENSG00000077420",911.547552878666,0.695650273019658,0.192053618223343,3.62216697323907,0.000292145441381575,0.000994458937856045,"No"
"ENSG00000077514",465.711460688793,0.937610863828616,0.0810050897061406,11.5747154559047,5.53546098787158e-31,6.06343566361694e-29,"No"
"ENSG00000077616",128.884109607364,0.759658621659227,0.135588851762587,5.60266284273408,2.11083568232045e-08,1.98524933164576e-07,"No"
"ENSG00000077713",343.05096155109,0.586669328169145,0.130123759377228,4.50854886899167,6.52725354247165e-06,3.403798063351e-05,"No"
"ENSG00000077935",27.3079379549208,2.24080822539632,0.244977567331838,9.14699353823282,5.85400174745071e-20,3.09678228923541e-18,"No"
"ENSG00000078596",4066.26385067737,0.578247345734745,0.150523634456351,3.84157177590889,0.000122248976735961,0.000460739040486211,"No"
"ENSG00000079156",39.8419418538866,2.43307132519883,0.232835882215981,10.4497266574311,1.46948136888659e-25,1.13913065345805e-23,"No"
"ENSG00000079616",1533.37058073123,0.844430932820555,0.0818331491892043,10.3189348227106,5.78614929457916e-25,4.40074864272615e-23,"No"
"ENSG00000080839",652.217196366102,0.751816692629439,0.0980546240018292,7.66732523104075,1.75620072769717e-14,4.97837210502623e-13,"No"
"ENSG00000080854",20.9498954347713,1.29714169880322,0.28210619505654,4.59806172829083,4.26439660700874e-06,2.33429966361383e-05,"No"
"ENSG00000080986",353.669855467995,1.78721199808062,0.137109338339659,13.0349399955034,7.74279078921737e-39,1.34530989962652e-36,"No"
"ENSG00000081479",30.0235517943778,1.97413619262909,0.315134009526882,6.26443396443599,3.74182083255578e-10,5.04120313370065e-09,"No"
"ENSG00000081985",101.586555913444,0.943387907327816,0.210265185577709,4.48665766867602,7.23491815900656e-06,3.71989223200962e-05,"No"
"ENSG00000082516",758.899815897472,0.690793834516858,0.0920753052001116,7.50248758899602,6.26179448235708e-14,1.64760401817111e-12,"No"
"ENSG00000083720",1718.88652095192,0.583390179472863,0.0670311864667663,8.70326500579107,3.22469723033051e-18,1.48387608852309e-16,"No"
"ENSG00000084774",3308.88649798353,0.755205025735292,0.0930550525842466,8.11567996323008,4.83072240437907e-16,1.74173899928909e-14,"No"
"ENSG00000085382",262.784062409423,0.568390153863191,0.106848443373561,5.31959227403996,1.040000565744e-07,8.36440997708311e-07,"No"
"ENSG00000085552",39.9987888697124,0.765079624968765,0.244459326427472,3.12968065546787,0.00174996431442039,0.00483290363896176,"No"
"ENSG00000085563",102.78340742537,1.5298468457987,0.263943319864819,5.79611882802042,6.78671850263903e-09,7.03995426766288e-08,"No"
"ENSG00000085840",153.63540123469,1.56311297321951,0.111798859537963,13.9814751212979,2.02252042162756e-44,5.6616526524866e-42,"No"
"ENSG00000085999",149.669930196776,1.78826259543739,0.124731719674856,14.3368711671653,1.28729559131428e-46,4.25335125294087e-44,"No"
"ENSG00000086289",184.212960242299,1.08811589190289,0.240806837635048,4.51862539531361,6.22424064973745e-06,3.27202843754455e-05,"No"
"ENSG00000087299",319.397672771389,0.607198772338495,0.0762933552316847,7.95873730411484,1.73803799272641e-15,5.69596028347979e-14,"No"
"ENSG00000087586",169.309364631557,2.14386140134081,0.148703365484012,14.4170334972769,4.04351998240887e-47,1.50920639343427e-44,"No"
"ENSG00000087903",77.8435099502798,0.729925336532272,0.116430802507561,6.26917723499218,3.62960813767255e-10,4.91631397948859e-09,"No"
"ENSG00000088305",172.205996816427,1.17464716056574,0.155508548607915,7.55358577442191,4.2343542343694e-14,1.14401353342782e-12,"No"
"ENSG00000088325",547.145392009953,2.32743210375019,0.145357257973031,16.0118052321956,1.05698033722621e-57,1.52167419262817e-54,"No"
"ENSG00000088756",39.3167424030906,1.36893742568443,0.257186137683525,5.32274965522811,1.02210365036319e-07,8.24679706688156e-07,"No"
"ENSG00000088836",100.954774638714,0.799496908591693,0.242835424085401,3.29234052899351,0.000993572277234494,0.00292641374363017,"No"
"ENSG00000089050",310.75755324567,0.694031464101578,0.112354708465753,6.17714623248856,6.52706139045417e-10,8.37383337521348e-09,"No"
"ENSG00000089685",343.847255700412,2.14633799497524,0.14400697568151,14.9044029625492,3.08558332196431e-50,1.59461363728694e-47,"No"
"ENSG00000089723",48.5866096577031,0.799763342595761,0.148452620547822,5.38733058159877,7.15118301231868e-08,6.01051266110438e-07,"No"
"ENSG00000090889",208.557704550709,2.3560877943219,0.153548285565724,15.3442793948579,3.8683099800021e-53,3.11863150587769e-50,"No"
"ENSG00000091127",776.755830189323,0.700170245448076,0.105938438576684,6.60921809736942,3.86355174403608e-11,6.31036348468778e-10,"No"
"ENSG00000091483",2562.4674893701,0.778800268899075,0.0789952337437017,9.85882605811227,6.2779075040969e-23,4.17594804439185e-21,"No"
"ENSG00000091651",362.40065410368,0.732927308766304,0.0754460686968747,9.71458581508124,2.61309221342667e-22,1.66141556976702e-20,"No"
"ENSG00000091656",21.4573871252063,1.12528009353247,0.208217036244534,5.40436130409099,6.50397267351561e-08,5.51019626879812e-07,"No"
"ENSG00000092201",3501.90135353472,0.51763077957769,0.063784397082674,8.11531978434732,4.84507236087765e-16,1.74379345416945e-14,"No"
"ENSG00000092445",86.7657706815978,0.896422848623133,0.181381661020111,4.94219119828073,7.72494012983038e-07,5.06658536663623e-06,"No"
"ENSG00000092470",396.030162558122,1.53139538150533,0.106447592096303,14.3863787930485,6.30097345386201e-47,2.22800210460682e-44,"No"
"ENSG00000092607",73.5465570230478,0.936826866366221,0.217568277130766,4.30589826201159,1.6630948392069e-05,7.85004133119792e-05,"No"
"ENSG00000092853",222.619528300153,1.82793574319614,0.120940038583588,15.1143968912558,1.30157289267713e-51,7.71564754467866e-49,"No"
"ENSG00000092964",249.874853675941,1.32341652051649,0.295432603775276,4.47958858841171,7.4787046632211e-06,3.82960600831355e-05,"No"
"ENSG00000093009",240.010972528686,1.92685484744057,0.138168513441795,13.9456870414422,3.34214074180568e-44,9.10281711501263e-42,"No"
"ENSG00000093217",156.861746950177,0.883622866673359,0.120720643328765,7.31956724474157,2.48771895983735e-13,5.93372492728068e-12,"No"
"ENSG00000094804",782.859723732523,1.34649200523383,0.123797951780035,10.8765289398833,1.49134224839873e-27,1.29560357829639e-25,"No"
"ENSG00000094916",2649.8483689338,0.793181337919821,0.0904619753063947,8.76811870659816,1.81676240569807e-18,8.53539540485888e-17,"No"
"ENSG00000095002",642.190491196689,1.31882428658755,0.114193214494722,11.549060006963,7.4632219343835e-31,8.0871633380376e-29,"No"
"ENSG00000095739",213.37284922589,1.8971027732501,0.34214054061955,5.5448055638622,2.94280999008514e-08,2.68260223202922e-07,"No"
"ENSG00000096060",9321.77178927793,0.706332974560617,0.187725005045955,3.76259398361825,0.000168160083073993,0.000608595165084636,"No"
"ENSG00000096696",81.8538966604965,1.16532798780286,0.372555215594358,3.12793362976745,0.00176039928497221,0.00485972436496573,"No"
"ENSG00000097021",214.679186008736,1.2794854517458,0.101098579623033,12.6558202550087,1.0388484322035e-36,1.58621137508042e-34,"No"
"ENSG00000097046",307.427064188792,1.27960953321585,0.111935926554153,11.4316249716019,2.90618737477276e-30,3.06671238421702e-28,"No"
"ENSG00000099256",83.773521783649,0.750534295947751,0.176433324080968,4.25392595110501,2.1005478959671e-05,9.67913645249587e-05,"No"
"ENSG00000099284",15.2480491064391,0.569811562436456,0.185034512825429,3.07948800326804,0.00207356721320088,0.00562838233181132,"No"
"ENSG00000099377",169.467697338971,0.652781256599184,0.225286934017975,2.89755488681425,0.00376083925127078,0.00941845366667031,"No"
"ENSG00000099625",8.1956879919715,0.814894452601272,0.185944547774301,4.38245951470644,1.17346977207685e-05,5.74060273208952e-05,"No"
"ENSG00000099901",2050.29168076063,0.50170810779284,0.0585453096720326,8.56956963082746,1.03872498861659e-17,4.50225852592846e-16,"No"
"ENSG00000100031",1124.41050009491,0.543134618855834,0.150177283191828,3.61662301589292,0.00029847150338946,0.00101325469948031,"No"
"ENSG00000100092",782.373212519552,0.520126218454115,0.127169826404,4.09001280540992,4.31349373369911e-05,0.000184376536056149,"No"
"ENSG00000100116",191.162213517159,0.713681131317665,0.222088122393042,3.21350427761563,0.001311258448031,0.00375243703252376,"No"
"ENSG00000100156",27.5199812629136,1.44429770393991,0.169884695301711,8.50163519070902,1.86938501390605e-17,7.94883015934103e-16,"No"
"ENSG00000100162",160.030930871165,1.41282315964678,0.133642169639927,10.5716867920759,4.03176812831371e-26,3.31674639290461e-24,"No"
"ENSG00000100206",37.2648245462574,2.13350698055232,0.183452493257587,11.6297518919879,2.90941967392995e-31,3.2577418626699e-29,"No"
"ENSG00000100253",88.1261673123037,0.744554919145396,0.17566294591103,4.23854282577327,2.24975270748051e-05,0.000102797020673928,"No"
"ENSG00000100281",680.024911104713,0.524879850658216,0.0625547108817425,8.39073258048435,4.83122143318467e-17,1.96713672698661e-15,"No"
"ENSG00000100297",2278.88284876633,0.918803029944693,0.0830868037926607,11.0583508812967,1.99736056359935e-28,1.89890576223325e-26,"No"
"ENSG00000100298",63.0339299030984,1.26840561481113,0.184434340601463,6.87727464784869,6.10084220258366e-12,1.15133403177035e-10,"No"
"ENSG00000100304",1443.76153028441,0.591036056823433,0.0990736983196276,5.96562020847003,2.43706550631575e-09,2.77979939331036e-08,"No"
"ENSG00000100350",659.154455469599,0.620865860534101,0.130900316825248,4.74304322244656,2.10531328091082e-06,1.24765037273618e-05,"No"
"ENSG00000100479",81.5163947835367,1.53781669156478,0.136282324701768,11.2840509209836,1.57330477819866e-29,1.57760984102458e-27,"No"
"ENSG00000100526",213.147843778009,1.28020885934201,0.128608119234956,9.95433932909921,2.41421047240432e-23,1.64943769733251e-21,"No"
"ENSG00000100591",1751.57667480602,0.560972776939368,0.0683632620776725,8.20576373757598,2.29129610849494e-16,8.58384257745642e-15,"No"
"ENSG00000100592",801.140211311017,0.611861114107649,0.120601163682091,5.07342628733282,3.90715867828254e-07,2.75538079638855e-06,"No"
"ENSG00000100628",188.971939625545,1.63717758339605,0.255362474113867,6.4111909515179,1.44387210423039e-10,2.13665508522493e-09,"No"
"ENSG00000100629",1366.74356463669,0.52343082602722,0.149005582717504,3.51282694568284,0.00044336614818937,0.00143597054744605,"No"
"ENSG00000100714",2216.45418437164,0.670861026738001,0.0830134386688052,8.08135450712389,6.40513134835897e-16,2.25356379453997e-14,"No"
"ENSG00000100739",42.6541410746744,1.03954038466159,0.290833282062266,3.57435152294237,0.000351096978013651,0.00116887340466884,"No"
"ENSG00000100867",55.1728934572943,1.12840280925934,0.300707330767046,3.75249517988471,0.000175083199416101,0.000630931858435817,"No"
"ENSG00000101003",166.140286209302,2.05325994650626,0.142992321975857,14.3592321471144,9.32546184240453e-47,3.18567260057056e-44,"No"
"ENSG00000101057",1219.17069948091,1.47329708835272,0.108802824924618,13.5409819494436,8.95833439486251e-42,2.00616921920504e-39,"No"
"ENSG00000101082",40.9668171212976,1.13165692427867,0.208307994460343,5.43261398685352,5.55344560998412e-08,4.7874121586497e-07,"No"
"ENSG00000101190",233.109107719232,0.546164365954094,0.145268063006737,3.75970020285027,0.000170117094752867,0.000614464165724736,"No"
"ENSG00000101361",6192.80342751874,0.669853331350908,0.0639943120197937,10.4673885882814,1.21961106299553e-25,9.52762053281975e-24,"No"
"ENSG00000101412",610.864566052425,1.47858971347298,0.130169183434069,11.3589843192179,6.69181029817719e-30,6.98826096164566e-28,"No"
"ENSG00000101447",84.5616496320903,1.60001093913561,0.152549972601684,10.4884380629377,9.76289157716393e-26,7.68637030225543e-24,"No"
"ENSG00000101489",17.3783039731992,0.902257804681392,0.20045697942286,4.50100469077755,6.76330131419454e-06,3.51235088862641e-05,"No"
